time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1998-03-06T19:18:25.520Z,-56.082,-28.003,100,4.2,mb,,,,0.88,us,usp0008h25,2014-11-07T01:04:42.315Z,"South Sandwich Islands region",earthquake
1998-02-26T10:58:19.470Z,-55.723,-25.034,33,5.3,mwc,,,,0.95,us,usp0008gmk,2015-02-11T17:16:46.000Z,"South Sandwich Islands region",earthquake
1998-02-26T01:46:52.370Z,-55.886,-27.487,100,4.9,mb,,,,0.98,us,usp0008gkx,2014-11-07T01:04:35.469Z,"South Sandwich Islands region",earthquake
1998-02-20T15:37:07.530Z,-58.33,-25.643,33,5.1,mb,,,,0.9,us,usp0008gau,2014-11-07T01:04:34.429Z,"South Sandwich Islands region",earthquake
1998-02-06T14:41:22.690Z,-56.755,-27.196,166.5,4.6,mb,,,,1.13,us,usp0008fjm,2014-11-07T01:04:30.273Z,"South Sandwich Islands region",earthquake
1998-02-06T13:01:16.250Z,-56.059,-27.712,128.8,5.4,mwc,,,,0.95,us,usp0008fjf,2015-02-11T17:16:46.000Z,"South Sandwich Islands region",earthquake
1998-01-23T13:48:32.400Z,-60.236,-27.158,33,4.7,mb,,,,0.94,us,usp0008evb,2014-11-07T01:04:22.465Z,"South Sandwich Islands region",earthquake
1998-01-19T14:04:05.650Z,-58.986,-25.668,33,4.6,mb,,,,1.02,us,usp0008en5,2014-11-07T01:04:21.258Z,"South Sandwich Islands region",earthquake
1998-01-17T15:02:38.670Z,-55.109,-31.465,33,4.8,mb,,,,1.22,us,usp0008eh5,2014-11-07T01:04:20.913Z,"South Georgia Island region",earthquake
1998-01-13T08:49:12.900Z,-55.517,-28.199,33,5.5,mwc,,,,0.96,us,usp0008e86,2015-02-11T17:16:46.000Z,"South Sandwich Islands region",earthquake
1998-01-06T20:46:58.590Z,-57.865,-25.286,33,4.1,mb,,,,1.13,us,usp0008dvc,2014-11-07T01:04:17.813Z,"South Sandwich Islands region",earthquake
1998-01-05T19:59:20.680Z,-56.355,-25.644,33,4.8,mb,,,,0.88,us,usp0008dt8,2014-11-07T01:04:17.523Z,"South Sandwich Islands region",earthquake
1998-01-05T19:58:16.800Z,-56.363,-25.741,33,4.6,mb,,,,0.64,us,usp0008dt7,2014-11-07T01:04:17.519Z,"South Sandwich Islands region",earthquake
1998-01-05T04:01:59.890Z,-56.315,-25.845,37.7,5.4,mwc,,,,0.97,us,usp0008ds5,2015-02-11T17:16:45.000Z,"South Sandwich Islands region",earthquake
1998-01-04T16:57:41.220Z,-56.841,-25.983,33,4.9,mb,,,,0.8,us,usp0008drg,2014-11-07T01:04:17.174Z,"South Sandwich Islands region",earthquake
1998-01-03T01:47:48.230Z,-58.01,-25.172,33,4.2,mb,,,,0.88,us,usp0008dnu,2014-11-07T01:04:16.103Z,"South Sandwich Islands region",earthquake
1998-01-02T16:39:22.820Z,-56.339,-27.186,100,4.8,mb,,,,1.05,us,usp0008dna,2014-11-07T01:04:15.941Z,"South Sandwich Islands region",earthquake
1997-12-25T20:49:19.160Z,-59.213,-25.162,50,4.7,mb,,,,0.86,us,usp0008d6s,2014-11-07T01:04:10.375Z,"South Sandwich Islands region",earthquake
1997-12-22T06:15:45.080Z,-59.204,-26.175,102.2,5.1,mb,,,,0.76,us,usp0008d0w,2014-11-07T01:04:09.201Z,"South Sandwich Islands region",earthquake
1997-12-21T13:22:56.570Z,-55.547,-26.473,33,4.8,mb,,,,0.88,us,usp0008d07,2014-11-07T01:04:09.067Z,"South Sandwich Islands region",earthquake
1997-12-17T18:29:58.990Z,-58.833,-25.979,33,4.5,mb,,,,1.34,us,usp0008ctd,2014-11-07T01:04:08.380Z,"South Sandwich Islands region",earthquake
1997-12-17T15:09:36.940Z,-58.962,-25.677,50,4.6,mb,,,,0.97,us,usp0008ct4,2014-11-07T01:04:08.358Z,"South Sandwich Islands region",earthquake
1997-12-14T08:59:07.370Z,-55.796,-26.883,33,5,mb,,,,0.9,us,usp0008cmu,2014-11-07T01:04:07.598Z,"South Sandwich Islands region",earthquake
1997-12-14T05:02:43.700Z,-56.052,-27.489,33,4.5,mb,,,,1.02,us,usp0008cme,2014-11-07T01:04:07.546Z,"South Sandwich Islands region",earthquake
1997-12-14T02:39:17.470Z,-59.574,-26.186,33,5.7,mwc,,,,0.99,us,usp0008cm5,2015-05-13T18:53:39.000Z,"South Sandwich Islands region",earthquake
1997-12-08T13:22:55.950Z,-58.805,-25.032,33,4.4,mb,,,,0.88,us,usp0008c90,2014-11-07T01:04:06.067Z,"South Sandwich Islands region",earthquake
1997-12-02T11:18:15.950Z,-60.563,-50.673,10,4.6,mb,,,,1.4,us,usp0008bn0,2014-11-07T01:04:01.654Z,"Scotia Sea",earthquake
1997-12-01T07:12:15.080Z,-59.059,-58.4,10,4,mb,,,,1.15,us,usp0008bke,2014-11-07T01:04:00.689Z,"Scotia Sea",earthquake
1997-11-24T04:37:04.220Z,-58.785,-25.401,33,4.3,mb,,,,1.12,us,usp0008b8k,2014-11-07T01:03:57.099Z,"South Sandwich Islands region",earthquake
1997-11-21T21:32:00.210Z,-59.188,-25.918,33,4.7,mb,,,,0.52,us,usp0008b3h,2014-11-07T01:03:56.499Z,"South Sandwich Islands region",earthquake
1997-11-21T11:14:33.060Z,-59.414,-65.821,33,4.7,mb,,,,1.13,us,usp0008b2q,2014-11-07T01:03:56.390Z,"Drake Passage",earthquake
1997-11-20T16:43:00.240Z,-56.113,-27.475,100,4.8,mb,,,,0.68,us,usp0008b1j,2014-11-07T01:03:56.262Z,"South Sandwich Islands region",earthquake
1997-11-20T06:08:10.380Z,-59.057,-25.511,33,5.5,mwc,,,,1.03,us,usp0008b0u,2015-02-11T17:16:44.000Z,"South Sandwich Islands region",earthquake
1997-11-12T16:03:46.900Z,-55.358,-28.254,33,4.5,mb,,,,0.54,us,usp0008aj9,2014-11-07T01:03:53.702Z,"South Sandwich Islands region",earthquake
1997-11-01T00:51:45.690Z,-60.36,-49.658,10,4.2,mb,,,,1.5,us,usp00089uu,2014-11-07T01:03:48.896Z,"Scotia Sea",earthquake
1997-10-22T08:31:40.490Z,-57.95,-25.501,33,4.8,mb,,,,0.91,us,usp00089eq,2014-11-07T01:03:44.892Z,"South Sandwich Islands region",earthquake
1997-10-10T10:21:25.090Z,-60.58,-45.883,10,4.7,mb,,,,0.7,us,usp00088u5,2014-11-07T01:03:40.881Z,"Scotia Sea",earthquake
1997-10-05T18:04:30.000Z,-59.739,-29.198,273.9,6.3,mwc,,,,0.99,us,usp00088kn,2015-06-30T16:59:02.281Z,"South Sandwich Islands region",earthquake
1997-09-24T17:57:49.130Z,-57.306,-25.438,33,4.2,mb,,,,1.15,us,usp00087yy,2014-11-07T01:03:31.010Z,"South Sandwich Islands region",earthquake
1997-09-23T22:25:27.980Z,-55.644,-26.799,33,3.9,mb,,,,0.61,us,usp00087xm,2014-11-07T01:03:30.895Z,"South Sandwich Islands region",earthquake
1997-09-23T22:22:48.310Z,-55.606,-26.846,33,4.6,mb,,,,0.91,us,usp00087xk,2014-11-07T01:03:30.893Z,"South Sandwich Islands region",earthquake
1997-09-18T18:19:41.320Z,-60.722,-24.479,33,5.7,mwc,,,,0.94,us,usp00087pr,2015-05-13T18:53:39.000Z,"South Sandwich Islands region",earthquake
1997-09-06T00:49:45.430Z,-56.03,-26.449,10,4.5,mb,,,,0.88,us,usp000876j,2014-11-07T01:03:27.507Z,"South Sandwich Islands region",earthquake
1997-09-05T03:23:14.400Z,-56.262,-27.822,33,5.4,mwc,,,,1.16,us,usp000875a,2015-02-11T17:16:43.000Z,"South Sandwich Islands region",earthquake
1997-09-04T18:48:45.860Z,-55.454,-26.939,33,3.7,mb,,,,0.57,us,usp000874n,2014-11-07T01:03:27.140Z,"South Sandwich Islands region",earthquake
1997-08-26T03:55:14.450Z,-58.372,-25.302,33,5,mb,,,,0.65,us,usp00086qm,2014-11-07T01:03:20.790Z,"South Sandwich Islands region",earthquake
1997-08-26T03:27:41.740Z,-58.294,-25.332,33,5.6,mwc,,,,0.65,us,usp00086qh,2015-05-13T18:53:39.000Z,"South Sandwich Islands region",earthquake
1997-08-18T18:57:13.600Z,-56.232,-27.057,100,4.8,mb,,,,0.91,us,usp00086dq,2014-11-07T01:03:19.398Z,"South Sandwich Islands region",earthquake
1997-08-11T01:53:06.550Z,-59.604,-26.284,33,4.3,mb,,,,0.71,us,usp000862h,2014-11-07T01:03:17.981Z,"South Sandwich Islands region",earthquake
1997-08-10T22:03:31.420Z,-56.234,-27.189,94.3,5.2,mwc,,,,0.84,us,usp0008624,2015-02-11T17:16:42.000Z,"South Sandwich Islands region",earthquake
1997-08-10T18:34:43.460Z,-55.993,-27.672,200,4.1,mb,,,,0.65,us,usp000861x,2014-11-07T01:03:17.839Z,"South Sandwich Islands region",earthquake
1997-08-05T20:43:25.740Z,-55.849,-26.713,33,4.3,mb,,,,0.62,us,usp00085um,2014-11-07T01:03:16.119Z,"South Sandwich Islands region",earthquake
1997-08-04T20:35:19.980Z,-55.943,-27.463,33,5.1,mb,,,,0.94,us,usp00085t4,2014-11-07T01:03:15.760Z,"South Sandwich Islands region",earthquake
1997-08-04T19:09:58.360Z,-56.157,-27.015,200,4,mb,,,,0.28,us,usp00085t0,2014-11-07T01:03:15.722Z,"South Sandwich Islands region",earthquake
1997-07-22T02:51:55.090Z,-55.911,-27.095,33,4.1,mb,,,,0.66,us,usp000855h,2014-11-07T01:03:09.883Z,"South Sandwich Islands region",earthquake
1997-07-18T14:45:51.290Z,-60.534,-24.975,33,5.1,mwc,,,,0.89,us,usp000850r,2015-02-11T17:16:42.000Z,"South Sandwich Islands region",earthquake
1997-07-17T14:15:58.860Z,-57.981,-25.472,33,4.5,mb,,,,1.11,us,usp00084za,2014-11-07T01:03:09.033Z,"South Sandwich Islands region",earthquake
1997-07-15T02:04:15.470Z,-58.66,-25.403,33,4.4,mb,,,,0.91,us,usp00084vv,2014-11-07T01:03:08.605Z,"South Sandwich Islands region",earthquake
1997-07-14T05:06:06.110Z,-59.259,-26.324,72.7,4.6,mb,,,,0.92,us,usp00084uf,2014-11-07T01:03:08.454Z,"South Sandwich Islands region",earthquake
1997-07-10T23:29:18.320Z,-57.914,-25.302,33,4.9,mb,,,,0.98,us,usp00084pb,2014-11-07T01:03:07.830Z,"South Sandwich Islands region",earthquake
1997-07-10T22:46:53.880Z,-56.903,-26.427,33,4.3,mb,,,,1.08,us,usp00084p8,2014-11-07T01:03:07.820Z,"South Sandwich Islands region",earthquake
1997-07-09T15:57:30.570Z,-56.986,-26.537,100,4.6,mb,,,,0.87,us,usp00084kt,2014-11-07T01:03:06.951Z,"South Sandwich Islands region",earthquake
1997-06-26T12:47:03.550Z,-57.448,-24.738,33,4.6,mb,,,,0.81,us,usp0008406,2014-11-07T01:03:00.062Z,"South Sandwich Islands region",earthquake
1997-06-17T10:08:56.210Z,-58.172,-26.66,150,4.7,mb,,,,0.85,us,usp00083mx,2014-11-07T01:02:57.773Z,"South Sandwich Islands region",earthquake
1997-06-16T10:17:04.820Z,-57.327,-25.234,33,4.8,mb,,,,1.13,us,usp00083kb,2014-11-07T01:02:57.025Z,"South Sandwich Islands region",earthquake
1997-06-15T13:01:10.860Z,-56.845,-24.962,33,5.4,mwc,,,,1.07,us,usp00083j5,2015-02-11T17:16:41.000Z,"South Sandwich Islands region",earthquake
1997-06-15T09:31:35.640Z,-56.419,-26.945,33,4.6,mb,,,,1.4,us,usp00083hx,2014-11-07T01:02:56.796Z,"South Sandwich Islands region",earthquake
1997-06-15T07:05:35.500Z,-55.914,-27.064,100,4.5,mb,,,,0.59,us,usp00083hq,2014-11-07T01:02:56.782Z,"South Sandwich Islands region",earthquake
1997-06-12T07:27:18.320Z,-55.794,-27.005,100,4.4,mb,,,,0.96,us,usp00083e5,2014-11-07T01:02:55.639Z,"South Sandwich Islands region",earthquake
1997-06-11T20:42:35.850Z,-57.611,-25.206,33,4.6,mb,,,,1.01,us,usp00083dr,2014-11-07T01:02:55.583Z,"South Sandwich Islands region",earthquake
1997-06-03T22:32:15.920Z,-56.109,-27.062,200,3.9,mb,,,,0.98,us,usp0008345,2014-11-07T01:02:53.282Z,"South Sandwich Islands region",earthquake
1997-06-02T21:24:38.430Z,-57.776,-25.466,33,6.1,mwc,,,,0.97,us,usp0008336,2015-06-30T16:59:02.236Z,"South Sandwich Islands region",earthquake
1997-06-02T04:57:07.630Z,-56.321,-27.385,99.4,4.9,mb,,,,1.04,us,usp0008329,2014-11-07T01:02:52.612Z,"South Sandwich Islands region",earthquake
1997-05-29T00:12:30.200Z,-55.651,-26.806,33,5.4,mwc,,,,1.07,us,usp00082xx,2015-02-11T17:16:41.000Z,"South Sandwich Islands region",earthquake
1997-05-24T20:11:22.480Z,-60.286,-28.163,33,4.4,mb,,,,1.36,us,usp00082t3,2014-11-07T01:02:49.228Z,"South Sandwich Islands region",earthquake
1997-05-18T15:08:51.580Z,-57.917,-25.406,33,4.5,mb,,,,1.01,us,usp00082g5,2014-11-07T01:02:47.902Z,"South Sandwich Islands region",earthquake
1997-05-14T15:06:38.360Z,-59.111,-25.52,33,4.2,mb,,,,0.94,us,usp00082a5,2014-11-07T01:02:46.848Z,"South Sandwich Islands region",earthquake
1997-05-07T16:25:39.320Z,-57.905,-25.429,33,4.5,mb,,,,1.28,us,usp00081we,2014-11-07T01:02:45.012Z,"South Sandwich Islands region",earthquake
1997-04-15T11:59:20.100Z,-59.788,-26.598,100,4.5,mb,,,,1.13,us,usp00080m9,2014-11-07T01:02:34.704Z,"South Sandwich Islands region",earthquake
1997-04-11T01:11:02.150Z,-57.863,-25.442,33,5.2,mwc,,,,0.94,us,usp00080ak,2015-02-11T17:16:40.000Z,"South Sandwich Islands region",earthquake
1997-04-09T05:48:41.610Z,-59.148,-27.227,100,4.6,mb,,,,0.84,us,usp000807h,2014-11-07T01:02:31.797Z,"South Sandwich Islands region",earthquake
1997-04-05T18:13:44.490Z,-57.86,-25.584,33,5.2,mwc,,,,0.92,us,usp000800b,2015-02-11T17:16:40.000Z,"South Sandwich Islands region",earthquake
1997-04-04T02:35:44.800Z,-57.893,-25.599,33,4.8,mb,,,,0.94,us,usp0007zxb,2014-11-07T01:02:29.789Z,"South Sandwich Islands region",earthquake
1997-04-02T03:04:40.800Z,-58.256,-25.461,33,5,mwc,,,,1.06,us,usp0007zuk,2015-02-11T17:16:40.000Z,"South Sandwich Islands region",earthquake
1997-03-27T23:47:59.660Z,-55.511,-27.683,33,5,mb,,,,1.07,us,usp0007zke,2014-11-07T01:02:23.397Z,"South Sandwich Islands region",earthquake
1997-03-26T17:27:40.420Z,-58.126,-26.025,150,4.3,mb,,,,0.85,us,usp0007zg1,2014-11-07T01:02:23.050Z,"South Sandwich Islands region",earthquake
1997-03-23T13:04:45.110Z,-59.615,-25.81,33,4.4,mb,,,,1.36,us,usp0007zak,2014-11-07T01:02:22.177Z,"South Sandwich Islands region",earthquake
1997-03-22T16:43:02.500Z,-56.048,-26.75,33,5,mb,,,,1.24,us,usp0007z98,2014-11-07T01:02:21.976Z,"South Sandwich Islands region",earthquake
1997-03-22T13:54:26.630Z,-58.664,-24.991,33,5.3,mwc,,,,1.12,us,usp0007z93,2015-02-11T17:16:39.000Z,"South Sandwich Islands region",earthquake
1997-03-20T10:24:32.280Z,-55.902,-27.647,150,4.5,mb,,,,0.76,us,usp0007z59,2014-11-07T01:02:21.371Z,"South Sandwich Islands region",earthquake
1997-03-15T04:36:50.600Z,-57.966,-25.414,33,4.6,mb,,,,1.26,us,usp0007yvm,2014-11-07T01:02:19.879Z,"South Sandwich Islands region",earthquake
1997-03-13T06:06:16.520Z,-58.667,-25.14,33,5.2,ms,,,,0.88,us,usp0007yrf,2014-11-07T01:02:19.493Z,"South Sandwich Islands region",earthquake
1997-03-11T20:10:32.880Z,-56.294,-25.566,33,4.8,mb,,,,0.64,us,usp0007yp8,2014-11-07T01:02:19.283Z,"South Sandwich Islands region",earthquake
1997-03-09T19:42:49.100Z,-55.672,-27.727,33,4.8,mb,,,,0.83,us,usp0007ykn,2014-11-07T01:02:18.874Z,"South Sandwich Islands region",earthquake
1997-03-07T12:45:45.510Z,-57.38,-25.607,33,4.8,mb,,,,1.05,us,usp0007yf2,2014-11-07T01:02:18.368Z,"South Sandwich Islands region",earthquake
1997-03-03T19:23:31.760Z,-56.099,-25.371,33,4.8,mb,,,,0.9,us,usp0007y7d,2014-11-07T01:02:16.594Z,"South Sandwich Islands region",earthquake
1997-02-27T07:09:33.200Z,-59.606,-26.465,33,4.8,mb,,,,1.01,us,usp0007xw5,2014-11-07T01:02:11.678Z,"South Sandwich Islands region",earthquake
1997-02-19T20:03:50.520Z,-61.732,-55.853,33,4.1,mb,,,,1.2,us,usp0007xgp,2014-11-07T01:02:10.021Z,"South Shetland Islands",earthquake
1997-02-14T23:43:43.340Z,-56.37,-27.399,143.3,5.4,mwc,,,,1.04,us,usp0007x8k,2015-02-11T17:16:39.000Z,"South Sandwich Islands region",earthquake
1997-02-14T22:27:38.910Z,-60.677,-24.954,33,4.2,mb,,,,0.8,us,usp0007x8f,2014-11-07T01:02:09.001Z,"South Sandwich Islands region",earthquake
1997-02-10T13:31:38.710Z,-56.11,-28.815,10,4.5,mb,,,,0.98,us,usp0007x1e,2014-11-07T01:02:07.976Z,"South Sandwich Islands region",earthquake
1997-02-01T10:11:37.360Z,-57.909,-25.536,54.4,4.4,mb,,,,1.01,us,usp0007wmc,2014-11-07T01:02:03.405Z,"South Sandwich Islands region",earthquake
1997-02-01T02:50:15.890Z,-57.351,-25.444,33,4.7,mb,,,,0.74,us,usp0007wky,2014-11-07T01:02:03.011Z,"South Sandwich Islands region",earthquake
1997-01-27T10:32:13.360Z,-55.981,-26.605,33,4.9,mb,,,,1.03,us,usp0007we8,2014-11-07T01:02:00.609Z,"South Sandwich Islands region",earthquake
1997-01-26T04:19:04.210Z,-59.128,-26.475,86.7,4.2,mb,,,,0.8,us,usp0007wc7,2014-11-07T01:02:00.279Z,"South Sandwich Islands region",earthquake
1997-01-26T02:19:13.510Z,-56.319,-27.692,100,4.4,mb,,,,0.76,us,usp0007wc5,2014-11-07T01:02:00.276Z,"South Sandwich Islands region",earthquake
1997-01-24T18:22:23.160Z,-59.939,-26.651,100,3.7,mb,,,,1.04,us,usp0007wa6,2014-11-07T01:02:00.092Z,"South Sandwich Islands region",earthquake
1997-01-16T23:34:34.140Z,-58.368,-25.746,33,4.7,mb,,,,1.12,us,usp0007vyf,2014-11-07T01:01:58.209Z,"South Sandwich Islands region",earthquake
1997-01-13T00:01:22.180Z,-56.274,-24.343,44.5,4.9,mb,,,,0.81,us,usp0007vta,2014-11-07T01:01:57.720Z,"South Sandwich Islands region",earthquake
1997-01-05T11:25:49.940Z,-60.689,-32.785,10,4.6,mb,,,,1.23,us,usp0007vgy,2014-11-07T01:01:56.351Z,"Scotia Sea",earthquake
1997-01-02T09:47:02.070Z,-60.938,-50.832,10,4,mb,,,,1.23,us,usp0007vba,2014-11-07T01:01:54.183Z,"Scotia Sea",earthquake
1996-12-31T07:40:52.960Z,-56.222,-25.731,33,4.3,mb,,,,1.07,us,usp0007v7x,2014-11-07T01:01:51.022Z,"South Sandwich Islands region",earthquake
1996-12-29T18:45:09.010Z,-55.463,-29.704,50,4.7,mb,,,,1.04,us,usp0007v5n,2014-11-07T01:01:50.758Z,"South Sandwich Islands region",earthquake
1996-12-28T23:30:24.000Z,-58.703,-25.998,100,4.3,mb,,,,0.94,us,usp0007v4p,2014-11-07T01:01:50.638Z,"South Sandwich Islands region",earthquake
1996-12-19T09:32:35.390Z,-59.88,-27.813,100,4.2,mb,,,,1.53,us,usp0007unz,2014-11-07T01:01:48.257Z,"South Sandwich Islands region",earthquake
1996-12-13T12:35:24.500Z,-56.267,-27.056,114.4,5.2,mb,,,,0.87,us,usp0007ucp,2014-11-07T01:01:46.819Z,"South Sandwich Islands region",earthquake
1996-12-06T10:09:02.380Z,-59.235,-24.728,33,4.9,mb,,,,0.79,us,usp0007u1f,2014-11-07T01:01:44.968Z,"South Sandwich Islands region",earthquake
1996-12-06T01:40:03.670Z,-54.968,-25.796,33,4.8,mb,,,,0.69,us,usp0007u10,2014-11-07T01:01:44.786Z,"South Sandwich Islands region",earthquake
1996-12-06T01:03:32.670Z,-54.989,-28.614,33,4.7,mb,,,,0.91,us,usp0007u0x,2014-11-07T01:01:44.709Z,"South Sandwich Islands region",earthquake
1996-12-02T20:36:04.140Z,-56.464,-25.336,33,4.6,mb,,,,0.75,us,usp0007tw0,2014-11-07T01:01:43.221Z,"South Sandwich Islands region",earthquake
1996-12-02T09:32:01.730Z,-55.642,-27.186,33,4.3,mb,,,,1.38,us,usp0007tv5,2014-11-07T01:01:43.045Z,"South Sandwich Islands region",earthquake
1996-12-01T17:38:25.150Z,-55.539,-26.15,33,4.5,mb,,,,0.84,us,usp0007tuf,2014-11-07T01:01:42.625Z,"South Sandwich Islands region",earthquake
1996-11-29T00:51:40.540Z,-56.513,-25.345,33,5.3,ms,,,,0.93,us,usp0007tq0,2014-11-07T01:01:39.002Z,"South Sandwich Islands region",earthquake
1996-11-28T14:05:49.420Z,-55.576,-26.046,33,5.3,mwc,,,,0.91,us,usp0007tph,2015-02-11T17:16:38.000Z,"South Sandwich Islands region",earthquake
1996-11-22T08:07:50.130Z,-56.568,-24.128,33,5.1,mwc,,,,0.99,us,usp0007tcs,2015-02-11T17:16:37.000Z,"South Sandwich Islands region",earthquake
1996-11-17T13:17:24.680Z,-56.06,-27.399,100,4.9,mb,,,,0.94,us,usp0007t55,2014-11-07T01:01:36.174Z,"South Sandwich Islands region",earthquake
1996-11-14T12:45:52.710Z,-58.773,-24.841,33,4.8,mb,,,,1.06,us,usp0007t0m,2014-11-07T01:01:35.225Z,"South Sandwich Islands region",earthquake
1996-11-07T07:09:17.460Z,-55.894,-27.9,150,4.6,mb,,,,0.83,us,usp0007ske,2014-11-07T01:01:33.381Z,"South Sandwich Islands region",earthquake
1996-10-29T11:24:14.320Z,-58.96,-24.833,50,4.6,mb,,,,1.55,us,usp0007s3r,2014-11-07T01:01:26.880Z,"South Sandwich Islands region",earthquake
1996-10-28T23:32:11.940Z,-58.74,-25.582,33,5.3,mwc,,,,0.91,us,usp0007s30,2015-02-11T17:16:37.000Z,"South Sandwich Islands region",earthquake
1996-09-30T02:07:24.820Z,-59.115,-24.906,33,4.7,mb,,,,1.17,us,usp0007qr0,2014-11-07T01:01:14.812Z,"South Sandwich Islands region",earthquake
1996-09-30T01:53:38.820Z,-59.133,-25.102,33,4.4,mb,,,,1.47,us,usp0007qqz,2014-11-07T01:01:14.811Z,"South Sandwich Islands region",earthquake
1996-09-26T23:16:35.690Z,-56.022,-27.905,100,4.6,mb,,,,1.12,us,usp0007qhn,2014-11-07T01:01:13.459Z,"South Sandwich Islands region",earthquake
1996-09-21T04:32:26.720Z,-55.968,-24.721,50.9,5.1,mb,,,,0.78,us,usp0007q8f,2014-11-07T01:01:12.394Z,"South Sandwich Islands region",earthquake
1996-09-16T15:26:59.590Z,-59.339,-27.232,33,5.3,mwc,,,,1.23,us,usp0007q10,2015-02-11T17:16:36.000Z,"South Sandwich Islands region",earthquake
1996-09-01T10:09:02.560Z,-55.93,-27.646,140.2,4.2,mb,,,,0.91,us,usp0007pa4,2014-11-07T01:01:04.907Z,"South Sandwich Islands region",earthquake
1996-08-26T01:04:01.940Z,-55.839,-27.838,193.2,4.4,mb,,,,1.08,us,usp0007p27,2014-11-07T01:01:01.607Z,"South Sandwich Islands region",earthquake
1996-08-24T14:45:54.630Z,-58.292,-25.524,33,4.6,mb,,,,0.8,us,usp0007p07,2014-11-07T01:01:01.321Z,"South Sandwich Islands region",earthquake
1996-08-20T16:46:37.150Z,-56.139,-27.012,33,5,mb,,,,1.4,us,usp0007num,2014-11-07T01:01:00.226Z,"South Sandwich Islands region",earthquake
1996-08-20T12:06:58.460Z,-56.063,-28.567,250,4.1,mb,,,,0.6,us,usp0007nue,2014-11-07T01:01:00.207Z,"South Sandwich Islands region",earthquake
1996-08-16T08:41:57.900Z,-58.635,-25.026,33,5.5,mwc,,,,1,us,usp0007nn6,2015-02-11T17:16:35.000Z,"South Sandwich Islands region",earthquake
1996-08-11T06:34:05.750Z,-55.871,-27.649,100,4.3,mb,,,,0.8,us,usp0007ndu,2014-11-07T01:00:58.222Z,"South Sandwich Islands region",earthquake
1996-08-10T20:17:10.680Z,-58.749,-26.566,100,4.7,mb,,,,1,us,usp0007nct,2014-11-07T01:00:58.035Z,"South Sandwich Islands region",earthquake
1996-07-29T10:56:09.900Z,-55.78,-27.924,33,4.6,mb,,,,0.8,us,usp0007mtp,2014-11-07T01:00:51.045Z,"South Sandwich Islands region",earthquake
1996-07-29T08:05:25.510Z,-60.405,-27.973,33,4,mb,,,,0.8,us,usp0007mtf,2014-11-07T01:00:51.035Z,"South Sandwich Islands region",earthquake
1996-07-25T23:42:59.750Z,-60.999,-23.987,33,4.3,mb,,,,0.5,us,usp0007mm9,2014-11-07T01:00:50.384Z,"South Sandwich Islands region",earthquake
1996-07-25T18:52:24.780Z,-59.053,-25.648,33,4.3,mb,,,,0.7,us,usp0007mkz,2014-11-07T01:00:50.354Z,"South Sandwich Islands region",earthquake
1996-07-23T05:31:34.890Z,-56.122,-27.023,100,4.6,mb,,,,1,us,usp0007mfj,2014-11-07T01:00:49.855Z,"South Sandwich Islands region",earthquake
1996-07-19T11:33:37.480Z,-61.998,-56.342,10,4.1,mb,,,,0.9,us,usp0007m8g,2014-11-07T01:00:48.578Z,"South Shetland Islands",earthquake
1996-07-18T21:09:26.330Z,-60.423,-25.113,33,4.5,mb,,,,0.6,us,usp0007m7h,2014-11-07T01:00:48.446Z,"South Sandwich Islands region",earthquake
1996-07-14T11:25:39.640Z,-55.312,-32.987,33,4.2,mb,,,,1,us,usp0007m1j,2014-11-07T01:00:47.692Z,"South Georgia Island region",earthquake
1996-07-09T04:17:46.190Z,-62.482,-55.528,10,4.3,mb,,,,1.3,us,usp0007kvv,2014-11-07T01:00:47.096Z,"southwestern Atlantic Ocean",earthquake
1996-07-07T15:12:11.180Z,-62.503,-55.5,10,4.2,mb,,,,1.5,us,usp0007ktw,2014-11-07T01:00:46.834Z,"southwestern Atlantic Ocean",earthquake
1996-07-07T07:53:53.540Z,-62.023,-56.336,33,4.3,mb,,,,1.3,us,usp0007kth,2014-11-07T01:00:46.756Z,"South Shetland Islands",earthquake
1996-07-07T06:05:01.530Z,-60.04,-27.581,100,4.3,mb,,,,1.3,us,usp0007ktd,2014-11-07T01:00:46.733Z,"South Sandwich Islands region",earthquake
1996-07-03T12:53:19.650Z,-59.539,-26.107,111.1,4.5,mb,,,,1.3,us,usp0007knw,2014-11-07T01:00:45.210Z,"South Sandwich Islands region",earthquake
1996-07-03T02:50:47.480Z,-56.087,-27.216,100,4.3,mb,,,,0.9,us,usp0007kn2,2014-11-07T01:00:44.923Z,"South Sandwich Islands region",earthquake
1996-07-02T16:03:32.450Z,-60.894,-21.217,33,5.2,mwc,,,,1.1,us,usp0007kmh,2015-02-11T17:16:34.000Z,"east of the South Sandwich Islands",earthquake
1996-07-01T20:09:19.130Z,-55.979,-27.576,33,4.6,mb,,,,1.4,us,usp0007kka,2014-11-07T01:00:44.340Z,"South Sandwich Islands region",earthquake
1996-06-18T03:55:27.580Z,-55.478,-27.953,33,4.5,mb,,,,0.7,us,usp0007jxg,2014-11-07T01:00:38.614Z,"South Sandwich Islands region",earthquake
1996-06-16T07:42:11.950Z,-55.363,-28.096,33,4.7,mb,,,,1.1,us,usp0007jun,2014-11-07T01:00:38.128Z,"South Sandwich Islands region",earthquake
